EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,BusinessTravel,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,NumCompaniesWorked,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,PerformanceRating,DistanceFromHome,Attrition
EMP1052,52,Female,Human Resources,HR Manager,Bachelor,Marketing,Single,Travel_Rarely,11158,17,10,2,1,13,4,No,1,4,2,3,2,3,6,No
EMP1053,49,Male,IT,Data Analyst,College,Medical,Married,Travel_Frequently,7251,20,4,0,0,5,3,Yes,1,2,2,4,1,3,6,Yes
EMP1054,37,Female,Sales,Sales Manager,Master,Other,Single,Travel_Rarely,12239,17,10,2,0,15,5,Yes,2,1,2,2,4,4,26,No
EMP1055,34,Male,Research & Development,Research Scientist,Bachelor,Marketing,Married,Travel_Frequently,6204,23,6,0,0,8,6,No,3,4,4,3,4,3,19,No
EMP1056,37,Male,Sales,Sales Representative,Master,Marketing,Married,Travel_Rarely,4227,22,7,5,4,13,0,No,3,4,2,3,3,3,16,No
EMP1057,48,Female,Research & Development,Research Director,Bachelor,Technical Degree,Single,Travel_Frequently,13513,21,6,2,4,10,5,No,2,1,1,2,1,3,8,Yes
EMP1058,48,Male,IT,Software Engineer,Master,Human Resources,Single,Travel_Rarely,8418,20,13,9,10,20,4,Yes,3,4,2,4,4,3,15,Yes
EMP1059,30,Female,Research & Development,Manager,Master,Other,Divorced,Travel_Rarely,11186,17,8,7,3,13,7,No,2,1,1,4,2,3,2,No
EMP1060,23,Male,Human Resources,Recruiter,College,Human Resources,Divorced,Non-Travel,4714,11,1,1,0,3,7,No,1,3,1,2,4,3,28,No
EMP1061,48,Male,Sales,Sales Executive,Doctor,Technical Degree,Married,Non-Travel,5391,22,2,2,0,9,5,No,2,2,1,1,1,3,9,No
EMP1062,38,Male,Finance,Financial Analyst,Master,Medical,Married,Travel_Rarely,7256,20,3,3,2,3,0,No,4,4,1,4,2,4,17,No
EMP1063,38,Female,Research & Development,Research Director,Doctor,Human Resources,Married,Travel_Frequently,14941,23,7,2,2,8,1,Yes,1,2,3,2,1,3,3,No
EMP1064,35,Female,IT,Software Engineer,Bachelor,Human Resources,Married,Travel_Frequently,8719,20,9,2,8,9,7,No,3,4,1,1,1,3,28,No
EMP1065,55,Male,Human Resources,HR Manager,Bachelor,Technical Degree,Married,Travel_Frequently,10250,14,7,3,5,10,4,No,4,3,3,4,3,3,28,No
EMP1066,37,Male,Sales,Sales Representative,Doctor,Marketing,Single,Travel_Rarely,4735,14,7,1,1,9,4,No,2,1,1,1,1,3,5,Yes
EMP1067,53,Female,IT,IT Support,Bachelor,Medical,Divorced,Travel_Rarely,5628,14,10,8,2,14,4,Yes,3,4,2,1,4,3,2,No
EMP1068,35,Female,Sales,Sales Representative,Master,Other,Single,Travel_Frequently,4797,20,9,2,6,12,6,No,4,3,2,2,4,3,2,No
EMP1069,57,Female,Finance,Financial Analyst,Bachelor,Technical Degree,Single,Travel_Rarely,9180,14,20,16,3,24,4,No,3,4,3,1,4,4,16,No
EMP1070,30,Male,Research & Development,Research Director,Master,Medical,Married,Non-Travel,11274,18,6,2,4,8,6,Yes,2,3,3,3,3,4,29,No
EMP1071,29,Male,IT,IT Manager,Master,Technical Degree,Married,Travel_Rarely,13461,21,5,4,3,7,5,Yes,4,3,2,3,1,3,24,Yes
EMP1072,25,Male,IT,IT Support,College,Other,Married,Non-Travel,3611,14,0,0,0,1,2,Yes,2,3,2,4,2,3,24,No
EMP1073,36,Female,Finance,Financial Analyst,Bachelor,Technical Degree,Married,Travel_Rarely,7215,18,13,4,11,14,7,No,3,3,1,1,4,4,21,No
EMP1074,32,Male,Research & Development,Research Scientist,Master,Life Sciences,Single,Travel_Rarely,5916,23,3,3,2,5,5,Yes,1,2,2,3,2,4,24,No
EMP1075,52,Male,Research & Development,Research Director,Bachelor,Medical,Single,Travel_Rarely,14766,15,14,10,7,18,7,No,3,4,3,2,1,4,24,No
EMP1076,45,Female,Sales,Sales Executive,Master,Other,Married,Travel_Rarely,7148,14,4,1,2,9,2,No,2,4,4,2,1,4,10,No
EMP1077,33,Female,IT,IT Manager,Bachelor,Other,Married,Non-Travel,13050,18,6,1,4,13,5,No,1,4,2,2,2,4,22,No
EMP1078,22,Female,Research & Development,Manager,Master,Technical Degree,Single,Non-Travel,13067,11,0,0,0,5,5,Yes,3,4,1,4,4,4,5,Yes
EMP1079,51,Male,Research & Development,Laboratory Technician,College,Technical Degree,Married,Travel_Rarely,5137,17,14,8,11,16,3,No,2,2,2,4,3,3,11,No
EMP1080,52,Male,Research & Development,Manager,Master,Life Sciences,Single,Travel_Rarely,12276,17,12,3,11,16,7,No,2,1,2,2,4,3,12,Yes
EMP1081,38,Male,IT,Data Analyst,Bachelor,Technical Degree,Single,Non-Travel,7220,17,8,5,6,12,7,No,1,4,1,1,1,3,25,Yes
EMP1082,25,Male,Sales,Sales Executive,Master,Marketing,Married,Travel_Rarely,5044,19,2,0,1,9,6,No,2,1,4,4,4,3,22,No
EMP1083,23,Female,Research & Development,Laboratory Technician,Doctor,Marketing,Single,Travel_Rarely,3365,20,0,0,0,6,6,Yes,3,2,1,1,4,4,14,No
EMP1084,51,Female,Finance,Financial Analyst,Bachelor,Marketing,Single,Travel_Rarely,7734,22,16,15,7,23,3,No,1,2,4,1,2,3,25,No
EMP1085,51,Male,IT,Software Engineer,Bachelor,Marketing,Divorced,Travel_Rarely,8805,19,8,4,3,9,5,No,1,4,3,1,4,4,24,No
EMP1086,29,Female,Finance,Accountant,Master,Marketing,Single,Travel_Rarely,5370,24,3,0,0,7,2,Yes,3,2,1,2,2,3,7,No
EMP1087,28,Female,Research & Development,Research Director,Bachelor,Human Resources,Single,Travel_Rarely,13498,14,6,2,2,7,2,No,4,3,1,3,2,3,17,No
EMP1088,23,Male,Research & Development,Research Scientist,Master,Medical,Married,Non-Travel,6727,20,0,0,0,7,0,No,4,3,2,1,1,4,16,Yes
EMP1089,36,Male,Research & Development,Research Scientist,Doctor,Medical,Married,Travel_Frequently,7622,21,7,1,3,9,4,Yes,4,1,3,3,2,4,14,No
EMP1090,26,Female,Sales,Sales Representative,Master,Medical,Married,Travel_Rarely,3673,18,0,0,0,3,3,No,1,2,1,1,4,3,19,Yes
EMP1091,24,Male,Sales,Sales Representative,Bachelor,Medical,Single,Travel_Rarely,3470,11,2,0,2,2,3,No,1,2,4,1,4,4,4,Yes
EMP1092,48,Male,Sales,Sales Manager,Doctor,Technical Degree,Single,Non-Travel,9460,21,4,0,2,5,0,Yes,4,2,2,1,2,3,20,Yes
EMP1093,42,Male,Finance,Finance Manager,Bachelor,Medical,Single,Non-Travel,12842,15,11,1,6,13,3,No,2,1,3,1,1,4,21,Yes
EMP1094,47,Male,Marketing,Content Specialist,College,Technical Degree,Single,Travel_Rarely,5426,12,6,4,4,9,1,No,3,3,4,3,1,4,15,Yes
EMP1095,50,Female,Research & Development,Manager,Below College,Marketing,Married,Non-Travel,12146,22,8,3,3,10,3,No,4,1,1,4,1,3,22,No
EMP1096,34,Male,IT,Software Engineer,Bachelor,Life Sciences,Divorced,Travel_Rarely,8823,16,6,2,5,6,5,No,3,3,4,4,1,3,2,No
EMP1097,50,Male,Sales,Sales Executive,Master,Life Sciences,Single,Travel_Rarely,9719,24,22,17,13,22,3,Yes,2,4,1,4,2,3,19,No
EMP1098,35,Female,Human Resources,HR Manager,Below College,Technical Degree,Married,Travel_Frequently,11743,24,3,3,0,7,0,Yes,4,1,3,2,1,3,20,No
EMP1099,52,Female,Finance,Financial Analyst,Bachelor,Human Resources,Married,Travel_Rarely,6931,13,2,0,0,5,5,No,4,2,3,4,4,4,22,No
EMP1100,24,Male,Finance,Accountant,Bachelor,Human Resources,Married,Travel_Rarely,4655,21,1,0,1,8,3,No,1,2,2,1,1,3,12,Yes
EMP1101,41,Female,IT,IT Manager,College,Other,Married,Travel_Rarely,10806,19,5,5,2,11,5,No,1,1,4,2,2,3,18,Yes
EMP1102,29,Male,Marketing,Content Specialist,Master,Technical Degree,Single,Travel_Rarely,3685,18,2,1,1,7,2,No,3,3,4,4,3,3,17,No
EMP1103,50,Female,Research & Development,Manager,Master,Medical,Married,Travel_Rarely,13883,19,18,8,9,22,7,No,1,2,4,4,1,4,18,No
EMP1104,54,Male,Marketing,Content Specialist,Bachelor,Other,Divorced,Travel_Rarely,5746,15,18,1,12,18,6,No,3,2,3,1,4,3,13,No
EMP1105,23,Female,Research & Development,Manager,Below College,Marketing,Married,Travel_Rarely,11391,20,0,0,0,1,4,Yes,3,2,3,1,1,4,7,No
EMP1106,23,Male,IT,Software Engineer,Master,Other,Married,Travel_Rarely,7806,19,1,1,0,1,2,No,1,1,1,3,3,3,27,No
EMP1107,33,Male,IT,Data Analyst,Master,Marketing,Married,Travel_Rarely,7884,22,2,2,2,2,1,No,4,3,3,3,3,3,20,No
EMP1108,24,Female,Marketing,Marketing Executive,Master,Marketing,Single,Travel_Rarely,4767,22,1,1,1,7,3,No,1,2,2,3,1,4,22,Yes
EMP1109,33,Male,Finance,Finance Manager,Bachelor,Technical Degree,Married,Travel_Rarely,13597,15,8,7,5,14,0,Yes,1,3,4,1,3,3,5,No
EMP1110,33,Male,Sales,Sales Manager,Master,Human Resources,Divorced,Travel_Rarely,10691,17,4,4,1,5,7,No,2,4,2,3,1,3,15,Yes
EMP1111,42,Female,Sales,Sales Manager,Master,Human Resources,Divorced,Travel_Rarely,11769,12,2,2,1,6,3,Yes,3,1,1,3,4,4,24,Yes
EMP1112,43,Male,Research & Development,Research Scientist,Bachelor,Technical Degree,Married,Travel_Rarely,6868,15,14,11,13,20,6,No,2,1,4,4,4,3,23,Yes
EMP1113,36,Male,Research & Development,Research Director,College,Life Sciences,Single,Travel_Rarely,11932,21,5,5,0,11,6,No,2,3,1,4,4,3,27,Yes
EMP1114,23,Female,Finance,Finance Manager,College,Medical,Married,Non-Travel,12290,15,0,0,0,7,1,Yes,1,3,3,4,3,3,19,No
EMP1115,27,Male,Human Resources,HR Manager,Doctor,Technical Degree,Divorced,Travel_Frequently,8488,15,0,0,0,5,1,No,3,3,4,2,2,3,6,No
EMP1116,56,Female,Research & Development,Laboratory Technician,Bachelor,Technical Degree,Married,Non-Travel,5698,15,22,5,2,22,1,No,2,2,3,4,1,3,25,Yes
EMP1117,33,Male,Sales,Sales Manager,Master,Technical Degree,Married,Travel_Rarely,11280,14,10,0,10,14,0,No,4,2,4,4,2,4,15,Yes
EMP1118,31,Male,Finance,Financial Analyst,Master,Other,Married,Travel_Rarely,6131,13,3,0,1,10,1,No,3,2,1,4,2,3,12,No
EMP1119,33,Male,Research & Development,Laboratory Technician,Bachelor,Technical Degree,Divorced,Travel_Rarely,4069,12,7,2,5,14,3,No,4,3,1,1,1,3,23,No
EMP1120,39,Female,Sales,Sales Representative,Master,Life Sciences,Married,Travel_Rarely,3181,21,3,3,0,3,1,No,2,4,1,4,2,4,16,No
EMP1121,39,Female,Finance,Financial Analyst,Bachelor,Marketing,Married,Travel_Rarely,7984,15,7,2,4,7,1,Yes,1,4,1,2,2,4,8,No
EMP1122,53,Female,IT,IT Support,Master,Human Resources,Married,Travel_Rarely,5200,24,15,3,5,18,5,No,4,4,1,4,4,4,12,Yes
EMP1123,33,Male,Finance,Accountant,Bachelor,Other,Married,Travel_Rarely,4157,12,0,0,0,7,1,Yes,2,3,2,1,2,3,28,Yes
EMP1124,40,Male,Finance,Finance Manager,Bachelor,Medical,Single,Travel_Rarely,10652,18,10,8,6,16,6,Yes,3,1,4,2,4,3,12,No
EMP1125,32,Male,Finance,Financial Analyst,Bachelor,Medical,Divorced,Travel_Rarely,6612,17,7,4,2,12,4,No,4,2,2,3,3,3,7,No
EMP1126,35,Male,Sales,Sales Executive,Bachelor,Life Sciences,Single,Travel_Rarely,7049,14,9,8,6,14,2,No,4,2,3,3,4,3,12,No
EMP1127,52,Female,Research & Development,Research Scientist,Bachelor,Life Sciences,Single,Travel_Rarely,7763,14,8,3,1,13,0,Yes,4,1,2,1,3,3,7,No
EMP1128,41,Female,Sales,Sales Manager,Master,Marketing,Single,Travel_Rarely,11643,19,17,9,4,24,5,Yes,1,3,2,4,4,4,6,No
EMP1129,27,Male,Finance,Accountant,Bachelor,Technical Degree,Married,Travel_Rarely,5388,22,1,1,1,3,4,No,1,1,1,4,1,3,17,No
EMP1130,56,Male,Marketing,Content Specialist,Bachelor,Human Resources,Single,Non-Travel,5528,13,10,8,4,14,1,No,2,3,1,1,4,4,19,No
EMP1131,36,Female,IT,Software Engineer,Master,Life Sciences,Single,Non-Travel,9656,23,14,5,2,19,5,Yes,1,1,4,2,1,3,8,Yes
EMP1132,26,Male,Sales,Sales Representative,Bachelor,Marketing,Married,Non-Travel,3389,20,0,0,0,0,0,No,4,4,3,2,1,3,8,No
EMP1133,33,Female,Research & Development,Manager,College,Human Resources,Married,Travel_Frequently,12037,12,9,4,4,12,2,No,4,4,4,1,4,4,23,No
EMP1134,32,Male,IT,Software Engineer,Doctor,Other,Single,Travel_Rarely,8455,17,1,0,1,6,6,No,3,3,3,2,1,3,4,No
EMP1135,25,Male,Research & Development,Laboratory Technician,Bachelor,Other,Married,Travel_Rarely,2486,22,1,0,1,7,0,No,2,4,2,2,1,4,28,No
EMP1136,35,Female,Sales,Sales Manager,Below College,Human Resources,Single,Travel_Rarely,11531,13,5,5,4,10,7,Yes,1,2,3,1,3,3,18,No
EMP1137,22,Female,Sales,Sales Representative,Master,Marketing,Married,Travel_Rarely,3798,19,0,0,0,6,4,No,2,4,4,2,4,3,16,Yes
EMP1138,37,Male,Sales,Sales Representative,Master,Medical,Single,Travel_Frequently,3760,18,4,0,0,7,6,No,2,3,3,2,2,4,4,Yes
EMP1139,48,Female,Sales,Sales Manager,College,Life Sciences,Divorced,Travel_Rarely,13183,16,15,8,3,20,7,Yes,4,3,3,1,2,3,1,No
EMP1140,38,Male,IT,IT Support,College,Other,Married,Travel_Rarely,3885,12,3,1,1,8,3,No,1,4,2,4,4,4,22,Yes
EMP1141,30,Male,Marketing,Marketing Executive,Master,Technical Degree,Divorced,Travel_Rarely,4820,13,7,2,7,7,5,No,1,2,3,1,3,4,18,Yes
EMP1142,33,Male,Marketing,Content Specialist,Doctor,Technical Degree,Single,Travel_Rarely,4872,14,8,1,0,11,3,No,3,3,1,2,1,4,9,No
EMP1143,36,Male,Finance,Accountant,Bachelor,Human Resources,Single,Travel_Rarely,7385,15,14,0,2,19,7,No,4,2,3,4,1,3,14,No
EMP1144,22,Male,IT,IT Support,Doctor,Life Sciences,Married,Non-Travel,3490,15,0,0,0,3,3,No,4,1,4,3,3,3,6,No
EMP1145,37,Female,IT,Software Engineer,Below College,Life Sciences,Married,Travel_Rarely,8546,19,13,6,12,13,4,No,2,2,4,3,4,3,11,No
EMP1146,27,Female,Marketing,Marketing Executive,Bachelor,Medical,Married,Travel_Frequently,5108,21,3,3,1,6,7,Yes,4,2,4,3,1,3,14,Yes
EMP1147,56,Male,IT,IT Manager,Master,Medical,Divorced,Travel_Rarely,16781,16,22,22,4,29,0,No,3,2,3,2,4,3,27,No
EMP1148,23,Female,Research & Development,Manager,Doctor,Other,Married,Travel_Frequently,13506,16,0,0,0,0,0,No,4,3,4,1,4,4,3,No
EMP1149,53,Male,Sales,Sales Representative,Below College,Other,Divorced,Travel_Rarely,4540,23,13,5,11,18,1,No,2,2,1,1,1,3,5,Yes
EMP1150,39,Male,Research & Development,Laboratory Technician,Master,Technical Degree,Single,Travel_Frequently,3234,23,0,0,0,5,2,No,4,1,3,2,1,3,19,No
EMP1151,34,Female,Marketing,Content Specialist,Bachelor,Other,Married,Travel_Rarely,4261,24,4,3,2,5,3,No,4,1,4,2,3,3,25,Yes
EMP1152,27,Male,IT,Data Analyst,Master,Life Sciences,Married,Travel_Frequently,6620,20,4,2,0,11,7,Yes,4,1,3,3,4,3,19,No
EMP1153,28,Female,IT,IT Support,Bachelor,Life Sciences,Married,Travel_Rarely,3809,16,6,6,0,11,3,No,4,3,3,3,2,4,10,No
EMP1154,43,Male,Human Resources,HR Executive,Master,Life Sciences,Single,Travel_Rarely,7915,15,19,15,16,26,1,Yes,2,4,4,4,1,3,5,Yes
EMP1155,32,Male,Marketing,Marketing Executive,Master,Marketing,Single,Travel_Rarely,5411,15,2,0,0,8,1,No,1,1,2,2,4,3,20,No
EMP1156,29,Female,Research & Development,Laboratory Technician,College,Life Sciences,Married,Travel_Rarely,3605,21,1,1,0,2,3,No,4,4,1,4,2,3,27,Yes
EMP1157,28,Male,Finance,Financial Analyst,Doctor,Marketing,Married,Travel_Rarely,6639,24,6,5,6,6,3,Yes,3,4,2,3,1,3,7,Yes
EMP1158,39,Female,Sales,Sales Manager,College,Marketing,Single,Travel_Rarely,9582,20,11,3,7,13,4,No,4,2,3,3,1,3,16,No
EMP1159,57,Male,Finance,Accountant,Bachelor,Medical,Married,Travel_Frequently,7158,16,18,1,1,25,0,Yes,1,2,4,3,3,4,9,No
EMP1160,26,Female,Sales,Sales Representative,Bachelor,Marketing,Married,Non-Travel,4041,12,3,0,1,6,1,No,4,4,1,4,2,4,13,No
EMP1161,42,Male,Marketing,Content Specialist,Bachelor,Marketing,Single,Travel_Rarely,5497,19,8,5,4,11,6,Yes,4,3,3,4,3,3,25,Yes
EMP1162,47,Female,Sales,Sales Manager,Master,Technical Degree,Single,Travel_Rarely,12831,24,13,7,12,16,0,No,3,1,3,3,2,4,9,No
EMP1163,30,Female,Sales,Sales Representative,Bachelor,Life Sciences,Married,Travel_Rarely,4685,20,8,2,7,14,6,No,2,2,2,4,1,3,13,Yes
EMP1164,49,Male,Marketing,Marketing Manager,Doctor,Other,Divorced,Travel_Rarely,10019,15,15,9,3,20,4,No,1,4,1,4,2,3,26,Yes
EMP1165,32,Female,Finance,Accountant,Bachelor,Marketing,Married,Non-Travel,6234,24,10,2,3,15,1,Yes,4,2,3,1,1,3,5,No
EMP1166,42,Female,Finance,Finance Manager,Master,Marketing,Married,Travel_Rarely,10756,13,8,7,2,14,5,No,1,1,3,1,4,3,16,Yes
EMP1167,53,Female,IT,IT Manager,Bachelor,Medical,Married,Travel_Rarely,10817,14,10,10,3,14,3,No,1,4,2,4,3,4,3,No
EMP1168,41,Male,Research & Development,Research Scientist,College,Medical,Single,Travel_Rarely,8723,23,14,4,14,21,7,No,3,4,4,4,4,3,19,Yes
EMP1169,25,Female,Finance,Finance Manager,Master,Human Resources,Married,Non-Travel,11755,24,1,1,0,1,6,No,3,4,4,2,3,4,26,Yes
EMP1170,55,Male,Human Resources,HR Executive,Master,Marketing,Married,Travel_Rarely,4764,12,1,1,0,6,0,Yes,2,4,2,2,1,3,1,Yes
EMP1171,57,Male,IT,IT Support,Bachelor,Other,Divorced,Travel_Frequently,4082,13,6,5,6,11,0,Yes,1,1,1,2,3,3,5,Yes
EMP1172,34,Female,Sales,Sales Manager,Bachelor,Marketing,Single,Travel_Rarely,13023,11,8,6,6,13,5,No,3,4,1,1,1,4,6,No
EMP1173,22,Male,IT,IT Support,College,Technical Degree,Single,Travel_Rarely,3002,19,0,0,0,4,0,No,1,1,2,1,3,3,23,Yes
EMP1174,25,Male,Research & Development,Research Director,College,Human Resources,Divorced,Travel_Rarely,12520,13,0,0,0,2,5,No,3,4,3,3,3,4,14,Yes
EMP1175,39,Female,Sales,Sales Executive,Master,Human Resources,Married,Travel_Rarely,8278,21,14,13,8,19,0,Yes,2,1,3,4,4,3,29,No
EMP1176,42,Male,Sales,Sales Executive,Bachelor,Technical Degree,Married,Travel_Rarely,6249,18,10,9,1,13,4,No,3,4,4,1,2,3,22,No
EMP1177,43,Male,Finance,Finance Manager,Master,Medical,Single,Travel_Frequently,12010,24,4,3,1,8,6,No,4,2,2,3,3,3,24,Yes
EMP1178,38,Female,Sales,Sales Executive,Bachelor,Life Sciences,Single,Travel_Frequently,6284,13,16,1,0,22,7,Yes,3,2,1,3,3,4,21,Yes
EMP1179,45,Male,Sales,Sales Executive,Master,Human Resources,Divorced,Travel_Rarely,5473,20,7,1,2,12,6,No,3,2,3,1,3,4,19,No
EMP1180,49,Male,Research & Development,Research Scientist,Bachelor,Medical,Divorced,Travel_Frequently,9691,23,17,2,8,24,3,No,1,3,4,2,4,3,4,No
EMP1181,48,Male,IT,Software Engineer,Master,Other,Married,Non-Travel,10623,18,14,0,9,17,2,No,3,2,3,1,4,3,7,Yes
EMP1182,50,Female,Research & Development,Research Director,College,Technical Degree,Married,Non-Travel,13049,19,23,7,15,23,5,No,2,2,4,4,3,3,17,No
EMP1183,24,Male,Human Resources,HR Manager,Master,Technical Degree,Married,Travel_Rarely,9304,12,1,1,1,1,4,Yes,3,2,3,3,2,3,7,No
EMP1184,34,Male,Sales,Sales Executive,Master,Life Sciences,Divorced,Travel_Rarely,6306,24,11,2,6,14,1,No,3,3,4,3,1,4,10,No
EMP1185,26,Male,Human Resources,HR Executive,Bachelor,Other,Married,Travel_Rarely,5773,13,2,1,0,5,5,No,2,4,2,4,4,4,4,Yes
EMP1186,23,Male,Human Resources,Recruiter,Bachelor,Human Resources,Married,Travel_Rarely,4199,24,1,1,1,4,1,No,3,3,2,4,4,3,1,No
EMP1187,51,Female,IT,IT Manager,Bachelor,Other,Married,Non-Travel,14921,22,15,8,0,17,0,Yes,4,1,3,1,4,3,26,No
EMP1188,46,Male,Research & Development,Research Director,Master,Other,Divorced,Non-Travel,14057,19,19,12,14,23,6,Yes,2,4,4,4,4,3,11,No
EMP1189,57,Female,Human Resources,HR Executive,Master,Marketing,Married,Travel_Rarely,4750,18,3,3,0,6,0,Yes,1,3,4,2,3,3,20,No
EMP1190,34,Female,Human Resources,HR Executive,Below College,Technical Degree,Married,Travel_Rarely,6185,18,7,4,0,13,5,No,4,4,1,4,2,4,24,No
EMP1191,29,Female,Finance,Financial Analyst,Bachelor,Human Resources,Single,Travel_Rarely,6635,11,5,4,5,10,0,No,4,1,4,2,2,4,25,No
EMP1192,26,Female,IT,Data Analyst,College,Technical Degree,Married,Travel_Rarely,6473,21,0,0,0,4,5,No,2,1,1,1,1,3,1,Yes
EMP1193,42,Male,Finance,Financial Analyst,Bachelor,Technical Degree,Divorced,Travel_Rarely,8008,16,12,12,12,16,6,No,1,3,4,1,2,4,1,No
EMP1194,51,Female,Sales,Sales Manager,Master,Life Sciences,Single,Non-Travel,11509,15,0,0,0,7,1,Yes,2,2,2,2,4,3,26,Yes
EMP1195,38,Male,Research & Development,Research Director,Below College,Other,Married,Travel_Rarely,12774,20,14,9,11,17,1,No,1,1,4,4,3,3,13,No
EMP1196,40,Male,Research & Development,Research Director,Master,Technical Degree,Divorced,Travel_Rarely,16301,14,14,6,0,17,4,No,1,2,3,2,2,3,29,No
EMP1197,45,Female,IT,IT Support,Bachelor,Marketing,Married,Travel_Rarely,4601,15,4,4,4,7,4,No,4,4,2,1,4,3,21,No
EMP1198,50,Male,Finance,Financial Analyst,Master,Human Resources,Married,Travel_Rarely,6897,18,6,5,5,7,6,No,1,1,4,3,2,3,7,No
EMP1199,32,Female,Sales,Sales Representative,Bachelor,Human Resources,Single,Travel_Frequently,4998,19,10,10,10,10,3,Yes,3,3,3,1,3,3,23,No
EMP1200,57,Female,Sales,Sales Executive,College,Life Sciences,Married,Travel_Rarely,7305,12,4,1,2,5,0,No,4,1,4,3,4,4,9,No
